Load address: $1000 Init address: $1000 Play address: $1003
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|   193 | ....  ... ..  .. .... A04 | 171F (- 0025) .. .... 576 | 170B (- 0018) .. .... 5B8 | A100 .. ... . |
|   194 | ....  ... ..  .. .... A08 | 16F9 (- 0026) .. .... 57C | 16F2 (- 0019) .. .... 5B2 | A300 .. ... . |
|   195 | ....  ... ..  .. .... A0C | 16D2 (- 0027) .. .... 582 | 16D8 (- 001A) .. .... 5AC | A500 .. ... . |
|   196 | ....  ... ..  40 0F00 ... | 16AA (- 0028) .. .... 588 | 16F3 (+ 001B) .. .... 5A6 | .... .. ... . |
|   197 | ....  ... ..  .. .... A10 | 16D3 (+ 0029) .. .... 58E | 170F (+ 001C) .. .... 5A0 | A700 .. ... . |
|   198 | ....  ... ..  09 564A ... | 16FD (+ 002A) .. .... 594 | 172C (+ 001D) .. .... 59A | .... .. ... . |
|   199 | 22D0  C-5 BC  41 .... A14 | 1728 (+ 002B) .. .... 59A | 174A (+ 001E) .. .... 594 | A900 .. ... . |
|   200 | ....  ... ..  .. .... A18 | 1754 (+ 002C) .. .... 5A0 | 1769 (+ 001F) .. .... 58E | AB00 .. ... . |
|   201 | ....  ... ..  .. .... A1C | 1781 (+ 002D) .. .... 5A6 | 1789 (+ 0020) .. .... 588 | AD00 .. ... . |
|   202 | ....  ... ..  .. .... A20 | 17AF (+ 002E) .. .... 5AC | 17AA (+ 0021) .. .... 582 | AF00 .. ... . |
|   203 | ....  ... ..  40 0F00 ... | 17DE (+ 002F) .. .... 5B2 | 1739 (- 0071) .. .... ... | .... .. ... . |
|   204 | ....  ... ..  .. .... A24 | 17AE (- 0030) .. .... 5B8 | 1788 (+ 004F) .. .... 57C | B100 .. ... . |
|   205 | ....  ... ..  09 204A ... | 177D (- 0031) .. .... 5BE | 1765 (- 0023) 40 .... 576 | .... .. ... . |
|   206 | 1BA1  G#4 B8  41 .... A28 | 174B (- 0032) .. .... 5C4 | 1741 (- 0024) .. .... 570 | B300 .. ... . |
|   207 | ....  ... ..  .. .... A2C | 1718 (- 0033) .. .... 5CA | 171C (- 0025) .. .... 576 | B500 .. ... . |
|   208 | ....  ... ..  .. .... A30 | 16E4 (- 0034) .. .... 5D0 | 16F6 (- 0026) .. .... 57C | B700 .. ... . |
|   209 | ....  ... ..  .. .... A34 | 16AF (- 0035) .. .... 5D6 | 16CF (- 0027) .. .... 582 | B900 .. ... . |
|   210 | ....  ... ..  40 0F00 ... | 1679 (E-4 B4) .. .... 5DC | 16A7 (- 0028) .. .... 588 | .... .. ... . |
|   211 | ....  ... ..  .. .... A38 | 16B0 (F-4 B5) .. .... 5E2 | 16D0 (+ 0029) .. .... 58E | BB00 .. ... . |
|   212 | ....  ... ..  09 564A ... | 16E8 (+ 0038) .. .... 5E8 | 16FA (+ 002A) .. .... 594 | .... .. ... . |
|   213 | 1739  F-4 B5  41 .... A3C | 1721 (+ 0039) .. .... 5EE | 1725 (+ 002B) .. .... 59A | BD00 .. ... . |
|   214 | ....  ... ..  .. .... A40 | 175B (+ 003A) .. .... 5F4 | 1751 (+ 002C) .. .... 5A0 | BF00 .. ... . |
|   215 | ....  ... ..  .. .... A44 | 1796 (+ 003B) .. .... 5FA | 177E (+ 002D) .. .... 5A6 | C100 .. ... . |
|   216 | ....  ... ..  .. .... A48 | 17D2 (+ 003C) .. .... 600 | 17AC (+ 002E) .. .... 5AC | C300 .. ... . |
|   217 | ....  ... ..  40 0F00 ... | 180F (F#4 B6) .. .... 606 | 17DB (+ 002F) .. .... 5B2 | .... .. ... . |
|   218 | ....  ... ..  .. .... A4C | 17D1 (F-4 B5) .. .... 60C | 17AB (- 0030) .. .... 5B8 | C500 .. ... . |
|   219 | ....  ... ..  09 204A ... | 1792 (- 003F) .. .... 612 | 177A (- 0031) .. .... 5BE | .... .. ... . |
|   220 | 22D0  C-5 BC  41 .... A50 | 1752 (- 0040) .. .... 618 | 1748 (- 0032) .. .... 5C4 | C700 .. ... . |
|   221 | ....  ... ..  .. .... A54 | 1711 (- 0041) .. .... 61E | 1715 (- 0033) .. .... 5CA | C500 .. ... . |
|   222 | ....  ... ..  .. .... A58 | 16CF (- 0042) .. .... 624 | 16E1 (- 0034) .. .... 5D0 | C300 .. ... . |
|   223 | ....  ... ..  .. .... A5C | 168C (E-4 B4) .. .... 62A | 16AC (- 0035) .. .... 5D6 | C100 .. ... . |
|   224 | ....  ... ..  40 0F00 ... | ....  ... ..  .. 0F00 ... | 1676 (E-4 B4) .. .... 5DC | .... .. ... . |
|   225 | ....  ... ..  .. .... A60 | 1648 (- 0044) .. .... 630 | 16AD (F-4 B5) .. .... 5E2 | BF00 .. ... . |
|   226 | ....  ... ..  09 564A ... | ....  ... ..  09 0BAB ... | 16E5 (+ 0038) .. .... 5E8 | .... .. ... . |
|   227 | 1739  F-4 B5  41 .... A64 | 173C  F-4 B5  41 .... 5EE | 171E (+ 0039) .. .... 5EE | BD00 .. ... . |
|   228 | ....  ... ..  .. .... A68 | ....  ... ..  .. .... 5DC | 1758 (+ 003A) .. .... 5F4 | BB00 .. ... . |
|   229 | ....  ... ..  .. .... A6C | ....  ... ..  .. .... 5CA | 1793 (+ 003B) .. .... 5FA | B900 .. ... . |
|   230 | ....  ... ..  .. .... A70 | ....  ... ..  .. .... 5B8 | 17CF (+ 003C) .. .... 600 | B700 .. ... . |
|   231 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 5A6 | 180C (F#4 B6) .. .... 606 | .... .. ... . |
|   232 | ....  ... ..  .. .... A74 | ....  ... ..  .. .... 594 | 17CE (F-4 B5) .. .... 60C | B500 .. ... . |
|   233 | ....  ... ..  09 204A ... | ....  ... ..  .. .... 582 | 178F (- 003F) .. .... 612 | .... .. ... . |
|   234 | 22D0  C-5 BC  41 .... A78 | ....  ... ..  .. .... 570 | 174F (- 0040) .. .... 618 | B300 .. ... . |
|   235 | ....  ... ..  .. .... A7C | ....  ... ..  .. .... 576 | 170E (- 0041) .. .... 61E | B100 .. ... . |
|   236 | ....  ... ..  .. .... A80 | ....  ... ..  .. .... 57C | 16CC (- 0042) .. .... 624 | AF00 .. ... . |
|   237 | ....  ... ..  .. .... A84 | ....  ... ..  .. .... 582 | 1689 (E-4 B4) .. .... 62A | AD00 .. ... . |
|   238 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 588 | 1739 (F-4 B5) .. .... ... | .... .. ... . |
|   239 | ....  ... ..  .. .... A88 | ....  ... ..  .. .... 58E | 1645 (E-4 B4) .. .... 630 | AB00 .. ... . |
|   240 | ....  ... ..  09 564A ... | ....  ... ..  .. .... 594 | ....  ... ..  09 .... ... | .... .. ... . |
|   241 | 1A13  G-4 B7  41 .... A8C | ....  ... ..  .. .... 59A | 1739  F-4 B5  41 .... 5EE | A900 .. ... . |
|   242 | ....  ... ..  .. .... A90 | ....  ... ..  .. .... 5A0 | ....  ... ..  .. .... 5DC | A700 .. ... . |
|   243 | ....  ... ..  .. .... A94 | ....  ... ..  .. .... 5A6 | ....  ... ..  .. .... 5CA | A500 .. ... . |
|   244 | ....  ... ..  .. .... A98 | ....  ... ..  .. .... 5AC | ....  ... ..  .. .... 5B8 | A300 .. ... . |
|   245 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... 5A6 | .... .. ... . |
|   246 | ....  ... ..  .. .... A9C | ....  ... ..  .. .... 5B2 | ....  ... ..  .. .... 594 | A100 .. ... . |
|   247 | ....  ... ..  09 204A ... | ....  ... ..  40 .... 5B8 | ....  ... ..  .. .... 582 | .... .. ... . |
|   248 | 1739  F-4 B5  41 .... AA0 | ....  ... ..  .. .... 5BE | ....  ... ..  .. .... 570 | 9F00 .. ... . |
|   249 | ....  ... ..  .. .... AA4 | ....  ... ..  .. .... 5C4 | ....  ... ..  .. .... 576 | 9D00 .. ... . |
|   250 | ....  ... ..  .. .... AA8 | ....  ... ..  .. .... 5CA | ....  ... ..  .. .... 57C | 9B00 .. ... . |
|   251 | ....  ... ..  .. .... AAC | ....  ... ..  .. .... 5D0 | ....  ... ..  .. .... 582 | 9900 .. ... . |
|   252 | ....  ... ..  40 0F00 ... | ....  ... ..  .. 0F00 ... | ....  ... ..  .. .... 588 | .... .. ... . |
|   253 | ....  ... ..  .. .... AB0 | ....  ... ..  .. .... 5D6 | ....  ... ..  .. .... 58E | 9700 .. ... . |
|   254 | ....  ... ..  09 564A ... | ....  ... ..  09 0BAB ... | ....  ... ..  .. .... 594 | .... .. ... . |
|   255 | 22D0  C-5 BC  41 .... AB4 | 1A16  G-4 B7  41 .... 5EE | ....  ... ..  .. .... 59A | 9500 .. ... . |
|   256 | ....  ... ..  .. .... AB8 | ....  ... ..  .. .... 5DC | ....  ... ..  .. .... 5A0 | 9300 .. ... . |
|   257 | ....  ... ..  .. .... ABC | ....  ... ..  .. .... 5CA | ....  ... ..  .. .... 5A6 | 9100 .. ... . |
|   258 | ....  ... ..  .. .... AC0 | ....  ... ..  .. .... 5B8 | ....  ... ..  .. .... 5AC | 8F00 .. ... . |
|   259 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 5A6 | ....  ... ..  .. .... ... | .... .. ... . |
|   260 | ....  ... ..  .. .... AC4 | ....  ... ..  .. .... 594 | ....  ... ..  .. .... 5B2 | 8D00 .. ... . |
|   261 | ....  ... ..  09 204A ... | ....  ... ..  .. .... 582 | ....  ... ..  40 .... 5B8 | .... .. ... . |
|   262 | 1A13  G-4 B7  41 .... AC8 | ....  ... ..  .. .... 570 | ....  ... ..  .. .... 5BE | 8B00 .. ... . |
|   263 | ....  ... ..  .. .... ACC | ....  ... ..  .. .... 576 | ....  ... ..  .. .... 5C4 | 8900 .. ... . |
|   264 | ....  ... ..  .. .... AD0 | ....  ... ..  .. .... 57C | ....  ... ..  .. .... 5CA | 8700 .. ... . |
|   265 | ....  ... ..  .. .... AD4 | ....  ... ..  .. .... 582 | ....  ... ..  .. .... 5D0 | 8500 .. ... . |
|   266 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 588 | ....  ... ..  .. .... ... | .... .. ... . |
|   267 | ....  ... ..  .. .... AD8 | ....  ... ..  .. .... 58E | ....  ... ..  .. .... 5D6 | 8300 .. ... . |
|   268 | ....  ... ..  09 564A ... | ....  ... ..  .. .... 594 | ....  ... ..  09 .... ... | .... .. ... . |
|   269 | 1739  F-4 B5  41 .... ADC | ....  ... ..  .. .... 59A | 1A13  G-4 B7  41 .... 5EE | 8100 .. ... . |
|   270 | ....  ... ..  .. .... AE0 | ....  ... ..  .. .... 5A0 | ....  ... ..  .. .... 5DC | 7F00 .. ... . |
|   271 | ....  ... ..  .. .... AE4 | ....  ... ..  .. .... 5A6 | ....  ... ..  .. .... 5CA | 7D00 .. ... . |
|   272 | ....  ... ..  .. .... AE8 | ....  ... ..  .. .... 5AC | ....  ... ..  .. .... 5B8 | 7B00 .. ... . |
|   273 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 5B2 | ....  ... ..  .. .... 5A6 | .... .. ... . |
|   274 | ....  ... ..  .. .... AEC | ....  ... ..  .. .... 5B8 | ....  ... ..  .. .... 594 | 7900 .. ... . |
|   275 | ....  ... ..  09 204A ... | ....  ... ..  .. .... 5BE | ....  ... ..  .. .... 582 | .... .. ... . |
|   276 | 22D0  C-5 BC  41 .... AF0 | ....  ... ..  .. .... 5C4 | ....  ... ..  .. .... 570 | 7700 .. ... . |
|   277 | ....  ... ..  .. .... AF4 | ....  ... ..  .. .... 5CA | ....  ... ..  .. .... 576 | 7500 .. ... . |
|   278 | ....  ... ..  .. .... AF8 | ....  ... ..  .. .... 5D0 | ....  ... ..  .. .... 57C | 7300 .. ... . |
|   279 | ....  ... ..  .. .... AFC | ....  ... ..  .. .... 5D6 | ....  ... ..  .. .... 582 | 7100 .. ... . |
|   280 | ....  ... ..  40 0F00 ... | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 588 | .... .. ... . |
|   281 | ....  ... ..  .. .... B00 | ....  ... ..  .. .... 5DC | ....  ... ..  .. .... 58E | 6F00 .. ... . |
|   282 | ....  ... ..  09 564A ... | ....  ... ..  09 0BAB ... | ....  ... ..  .. .... 594 | .... .. ... . |
|   283 | 1A13  G-4 B7  41 .... B04 | 14B2  D#4 B3  41 .... 5EE | ....  ... ..  .. .... 59A | 6D00 .. ... . |
|   284 | ....  ... ..  .. .... B08 | ....  ... ..  .. .... 5DC | ....  ... ..  .. .... 5A0 | 6B00 .. ... . |
|   285 | ....  ... ..  .. .... B0C | ....  ... ..  .. .... 5CA | ....  ... ..  .. .... 5A6 | 6900 .. ... . |
|   286 | ....  ... ..  .. .... B10 | ....  ... ..  .. .... 5B8 | ....  ... ..  .. .... 5AC | 6700 .. ... . |
|   287 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 5A6 | ....  ... ..  .. .... 5B2 | .... .. ... . |
|   288 | ....  ... ..  .. .... B14 | ....  ... ..  .. .... 594 | ....  ... ..  .. .... 5B8 | 6500 .. ... . |
|   289 | ....  ... ..  09 204A ... | ....  ... ..  .. .... 582 | ....  ... ..  .. .... 5BE | .... .. ... . |
|   290 | 1739  F-4 B5  41 .... B18 | ....  ... ..  .. .... 570 | ....  ... ..  .. .... 5C4 | 6300 .. ... . |
|   291 | ....  ... ..  .. .... B1C | ....  ... ..  .. .... 576 | ....  ... ..  .. .... 5CA | 6100 .. ... . |
|   292 | ....  ... ..  .. .... B20 | ....  ... ..  .. .... 57C | ....  ... ..  .. .... 5D0 | 5F00 .. ... . |
|   293 | ....  ... ..  .. .... B24 | ....  ... ..  .. .... 582 | ....  ... ..  .. .... 5D6 | 5D00 .. ... . |
|   294 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 588 | ....  ... ..  40 .... ... | .... .. ... . |
|   295 | ....  ... ..  .. .... B28 | ....  ... ..  .. .... 58E | ....  ... ..  .. .... 5DC | 5B00 .. ... . |
|   296 | ....  ... ..  09 564A ... | ....  ... ..  .. .... 594 | ....  ... ..  09 .... ... | .... .. ... . |
|   297 | 22D0  C-5 BC  41 .... B2C | ....  ... ..  .. .... 59A | 14AF  D#4 B3  41 .... 5EE | 5900 .. ... . |
|   298 | ....  ... ..  .. .... B30 | ....  ... ..  .. .... 5A0 | ....  ... ..  .. .... 5DC | 5700 .. ... . |
|   299 | ....  ... ..  .. .... B34 | ....  ... ..  .. .... 5A6 | ....  ... ..  .. .... 5CA | 5500 .. ... . |
|   300 | ....  ... ..  .. .... B38 | ....  ... ..  .. .... 5AC | ....  ... ..  .. .... 5B8 | 5300 .. ... . |
|   301 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 5B2 | ....  ... ..  .. .... 5A6 | .... .. ... . |
|   302 | ....  ... ..  .. .... B3C | ....  ... ..  .. .... 5B8 | ....  ... ..  .. .... 594 | 5100 .. ... . |
|   303 | ....  ... ..  09 204A ... | ....  ... ..  .. .... 5BE | ....  ... ..  .. .... 582 | .... .. ... . |
|   304 | 1A13  G-4 B7  41 .... B40 | ....  ... ..  .. .... 5C4 | ....  ... ..  .. .... 570 | 4F00 .. ... . |
|   305 | ....  ... ..  .. .... B44 | ....  ... ..  .. .... 5CA | ....  ... ..  .. .... 576 | 4D00 .. ... . |
|   306 | ....  ... ..  .. .... B48 | ....  ... ..  .. .... 5D0 | ....  ... ..  .. .... 57C | 4B00 .. ... . |
|   307 | ....  ... ..  .. .... B4C | ....  ... ..  .. .... 5D6 | ....  ... ..  .. .... 582 | 4900 .. ... . |
|   308 | ....  ... ..  40 0F00 ... | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 588 | .... .. ... . |
|   309 | ....  ... ..  .. .... B50 | ....  ... ..  .. .... 5DC | ....  ... ..  .. .... 58E | 4700 .. ... . |
|   310 | ....  ... ..  09 564A ... | ....  ... ..  09 0BAB ... | ....  ... ..  .. .... 594 | .... .. ... . |
|   311 | 1739  F-4 B5  41 .... B54 | 138B  D-4 B2  41 .... 5EE | ....  ... ..  .. .... 59A | 4500 .. ... . |
|   312 | ....  ... ..  .. .... B58 | ....  ... ..  .. .... 5DC | ....  ... ..  .. .... 5A0 | 4300 .. ... . |
|   313 | ....  ... ..  .. .... B5C | ....  ... ..  .. .... 5CA | ....  ... ..  .. .... 5A6 | 4100 .. ... . |
|   314 | ....  ... ..  .. .... B60 | ....  ... ..  .. .... 5B8 | ....  ... ..  .. .... 5AC | 3F00 .. ... . |
|   315 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 5A6 | ....  ... ..  .. .... 5B2 | .... .. ... . |
|   316 | ....  ... ..  .. .... B64 | ....  ... ..  .. .... 594 | ....  ... ..  .. .... 5B8 | 3D00 .. ... . |
|   317 | ....  ... ..  09 204A ... | ....  ... ..  .. .... 582 | ....  ... ..  .. .... 5BE | .... .. ... . |
|   318 | 22D0  C-5 BC  41 .... B68 | ....  ... ..  .. .... 570 | ....  ... ..  .. .... 5C4 | 3B00 .. ... . |
|   319 | ....  ... ..  .. .... B6C | ....  ... ..  .. .... 576 | ....  ... ..  .. .... 5CA | 3900 .. ... . |
|   320 | ....  ... ..  .. .... B70 | ....  ... ..  .. .... 57C | ....  ... ..  .. .... 5D0 | 3700 .. ... . |
|   321 | ....  ... ..  .. .... B74 | ....  ... ..  .. .... 582 | ....  ... ..  .. .... 5D6 | 3500 .. ... . |
|   322 | ....  ... ..  40 0F00 ... | ....  ... ..  40 0F00 ... | ....  ... ..  40 .... ... | .... .. ... . |
|   323 | ....  ... ..  .. .... B78 | ....  ... ..  .. .... 588 | ....  ... ..  .. .... 5DC | 3300 .. ... . |
|   324 | ....  ... ..  09 564A ... | ....  ... ..  09 0BAB ... | ....  ... ..  09 .... ... | .... .. ... . |
|   325 | 1A13  G-4 B7  41 .... B7C | 14B2  D#4 B3  41 .... 5EE | 1388  D-4 B2  41 .... 5EE | 3100 .. ... . |
|   326 | ....  ... ..  .. .... B80 | ....  ... ..  .. .... 5DC | ....  ... ..  .. .... 5DC | 2F00 .. ... . |
|   327 | ....  ... ..  .. .... B84 | ....  ... ..  .. .... 5CA | ....  ... ..  .. .... 5CA | 2D00 .. ... . |
|   328 | ....  ... ..  .. .... B88 | ....  ... ..  .. .... 5B8 | ....  ... ..  .. .... 5B8 | 2B00 .. ... . |
|   329 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 5A6 | ....  ... ..  .. .... 5A6 | .... .. ... . |
|   330 | ....  ... ..  .. .... B8C | ....  ... ..  .. .... 594 | ....  ... ..  .. .... 594 | 2900 .. ... . |
|   331 | ....  ... ..  09 204A ... | ....  ... ..  .. .... 582 | ....  ... ..  .. .... 582 | .... .. ... . |
|   332 | 1739  F-4 B5  41 .... B90 | ....  ... ..  .. .... 570 | ....  ... ..  .. .... 570 | 2700 .. ... . |
|   333 | ....  ... ..  .. .... B94 | ....  ... ..  .. .... 576 | ....  ... ..  .. .... 576 | 2500 .. ... . |
|   334 | ....  ... ..  .. .... B98 | ....  ... ..  .. .... 57C | ....  ... ..  .. .... 57C | 2300 .. ... . |
|   335 | ....  ... ..  .. .... B9C | ....  ... ..  .. .... 582 | ....  ... ..  .. .... 582 | 2100 .. ... . |
|   336 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 588 | ....  ... ..  40 .... ... | .... .. ... . |
|   337 | ....  ... ..  .. .... BA0 | ....  ... ..  .. .... 58E | ....  ... ..  .. .... 588 | 1F00 .. ... . |
|   338 | ....  ... ..  09 564A ... | ....  ... ..  .. .... 594 | ....  ... ..  09 .... ... | .... .. ... . |
|   339 | 22D0  C-5 BC  41 .... BA4 | ....  ... ..  .. .... 59A | 14AF  D#4 B3  41 .... 5EE | 1D00 .. ... . |
|   340 | ....  ... ..  .. .... BA8 | ....  ... ..  .. .... 5A0 | ....  ... ..  .. .... 5DC | 1B00 .. ... . |
|   341 | ....  ... ..  .. .... BAC | ....  ... ..  .. .... 5A6 | ....  ... ..  .. .... 5CA | 1900 .. ... . |
|   342 | ....  ... ..  .. .... BB0 | ....  ... ..  .. .... 5AC | ....  ... ..  .. .... 5B8 | 1700 .. ... . |
|   343 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 5B2 | ....  ... ..  .. .... 5A6 | .... .. ... . |
|   344 | ....  ... ..  .. .... BB4 | ....  ... ..  .. .... 5B8 | ....  ... ..  .. .... 594 | 1500 .. ... . |
|   345 | ....  ... ..  09 204A ... | ....  ... ..  .. .... 5BE | ....  ... ..  .. .... 582 | .... .. ... . |
|   346 | 1A13  G-4 B7  41 .... BB8 | ....  ... ..  .. .... 5C4 | ....  ... ..  .. .... 570 | 1300 .. ... . |
|   347 | ....  ... ..  .. .... BBC | ....  ... ..  .. .... 5CA | ....  ... ..  .. .... 576 | 1100 .. ... . |
|   348 | ....  ... ..  .. .... BC0 | ....  ... ..  .. .... 5D0 | ....  ... ..  .. .... 57C | 0F00 .. ... . |
|   349 | ....  ... ..  .. .... BC4 | ....  ... ..  .. .... 5D6 | ....  ... ..  .. .... 582 | 0D00 .. ... . |
|   350 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 5DC | ....  ... ..  .. .... 588 | .... .. ... . |
|   351 | ....  ... ..  .. .... BC8 | ....  ... ..  .. .... 5E2 | ....  ... ..  .. .... 58E | 0B00 .. ... . |
|   352 | ....  ... ..  09 564A ... | ....  ... ..  .. .... 5E8 | ....  ... ..  .. .... 594 | .... .. ... . |
|   353 | 14AF  D#4 B3  41 .... BCC | ....  ... ..  .. .... 5EE | ....  ... ..  .. .... 59A | 0900 .. ... . |
|   354 | ....  ... ..  .. .... BD0 | ....  ... ..  .. .... 5F4 | ....  ... ..  .. .... 5A0 | 0700 .. ... . |
|   355 | ....  ... ..  .. .... BD4 | ....  ... ..  .. .... 5FA | ....  ... ..  .. .... 5A6 | 0500 .. ... . |
|   356 | ....  ... ..  .. .... BD8 | ....  ... ..  .. .... 600 | ....  ... ..  .. .... 5AC | 0700 .. ... . |
|   357 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 606 | ....  ... ..  .. .... 5B2 | .... .. ... . |
|   358 | ....  ... ..  .. .... BDC | ....  ... ..  .. .... 60C | ....  ... ..  .. .... 5B8 | 0900 .. ... . |
|   359 | ....  ... ..  09 204A ... | ....  ... ..  .. .... 612 | ....  ... ..  .. .... 5BE | .... .. ... . |
|   360 | 22D0  C-5 BC  41 .... BE0 | ....  ... ..  .. .... 618 | ....  ... ..  .. .... 5C4 | 0B00 .. ... . |
|   361 | ....  ... ..  .. .... BE4 | ....  ... ..  .. .... 61E | ....  ... ..  .. .... 5CA | 0D00 .. ... . |
|   362 | ....  ... ..  .. .... BE8 | ....  ... ..  .. .... 624 | ....  ... ..  .. .... 5D0 | 0F00 .. ... . |
|   363 | ....  ... ..  .. .... BEC | ....  ... ..  .. .... 62A | ....  ... ..  .. .... 5D6 | 1100 .. ... . |
|   364 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... 5DC | .... .. ... . |
|   365 | ....  ... ..  .. .... BF0 | ....  ... ..  .. .... 630 | ....  ... ..  .. .... 5E2 | 1300 .. ... . |
|   366 | ....  ... ..  09 564A ... | 14B3 (+ 0001) .. .... 636 | ....  ... ..  .. .... 5E8 | .... .. ... . |
|   367 | 1A13  G-4 B7  41 .... BF4 | 14B5 (+ 0002) .. .... 63C | ....  ... ..  .. .... 5EE | 1500 .. ... . |
|   368 | ....  ... ..  .. .... BF8 | 14B8 (+ 0003) .. .... 642 | ....  ... ..  .. .... 5F4 | 1700 .. ... . |
|   369 | ....  ... ..  .. .... BFC | 14BC (+ 0004) .. .... 648 | ....  ... ..  .. .... 5FA | 1900 .. ... . |
|   370 | ....  ... ..  .. .... C00 | 14C1 (+ 0005) .. .... 64E | ....  ... ..  .. .... 600 | 1B00 .. ... . |
|   371 | ....  ... ..  40 0F00 ... | 14BB (- 0006) .. .... 654 | ....  ... ..  .. .... 606 | .... .. ... . |
|   372 | ....  ... ..  .. .... C04 | 14B4 (- 0007) .. .... 65A | ....  ... ..  .. .... 60C | 1D00 .. ... . |
|   373 | ....  ... ..  09 204A ... | 14AC (- 0008) .. .... 660 | ....  ... ..  .. .... 612 | .... .. ... . |
|   374 | 14AF  D#4 B3  41 .... C08 | 14A3 (- 0009) .. .... 666 | ....  ... ..  .. .... 618 | 1F00 .. ... . |
|   375 | ....  ... ..  .. .... C0C | 1499 (- 000A) .. .... 660 | ....  ... ..  .. .... 61E | 2100 .. ... . |
|   376 | ....  ... ..  .. .... C10 | 148E (- 000B) .. .... 65A | ....  ... ..  .. .... 624 | 2300 .. ... . |
|   377 | ....  ... ..  .. .... C14 | 1482 (- 000C) .. .... 654 | ....  ... ..  .. .... 62A | 2500 .. ... . |
|   378 | ....  ... ..  40 0F00 ... | 148F (+ 000D) .. .... 64E | ....  ... ..  .. .... ... | .... .. ... . |
|   379 | ....  ... ..  .. .... C18 | 149D (+ 000E) .. .... 648 | ....  ... ..  .. .... 630 | 2700 .. ... . |
|   380 | ....  ... ..  09 564A ... | 14AC (+ 000F) .. .... 642 | 14B0 (+ 0001) .. .... 636 | .... .. ... . |
|   381 | 22D0  C-5 BC  41 .... C1C | 14BC (+ 0010) .. .... 63C | 14B2 (+ 0002) .. .... 63C | 2900 .. ... . |
|   382 | ....  ... ..  .. .... C20 | 14CD (+ 0011) .. .... 636 | 14B5 (+ 0003) .. .... 642 | 2B00 .. ... . |
|   383 | ....  ... ..  .. .... C24 | 14DF (+ 0012) .. .... 630 | 14B9 (+ 0004) .. .... 648 | 2D00 .. ... . |
|   384 | ....  ... ..  .. .... C28 | 14F2 (+ 0013) .. .... 62A | 14BE (+ 0005) .. .... 64E | 2F00 .. ... . |
|   385 | ....  ... ..  40 0F00 ... | 14B2 (- 0040) .. .... ... | 14B8 (- 0006) .. .... 654 | .... .. ... . |
|   386 | ....  ... ..  .. .... C2C | 14DE (+ 002C) .. .... 624 | 14B1 (- 0007) .. .... 65A | 3100 .. ... . |
|   387 | ....  ... ..  09 204A ... | 14C9 (- 0015) 40 .... 61E | 14A9 (- 0008) .. .... 660 | .... .. ... . |
|   388 | 1A13  G-4 B7  41 .... C30 | 14B3 (- 0016) .. .... 618 | 14A0 (- 0009) .. .... 666 | 3300 .. ... . |
|   389 | ....  ... ..  .. .... C34 | 149C (- 0017) .. .... 612 | 1496 (- 000A) .. .... 660 | 3500 .. ... . |
|   390 | ....  ... ..  .. .... C38 | 1484 (- 0018) .. .... 60C | 148B (- 000B) .. .... 65A | 3700 .. ... . |
|   391 | ....  ... ..  .. .... C3C | 146B (- 0019) .. .... 606 | 147F (- 000C) .. .... 654 | 3900 .. ... . |
|   392 | ....  ... ..  40 0F00 ... | 1451 (- 001A) .. .... 600 | 148C (+ 000D) .. .... 64E | .... .. ... . |
|   393 | ....  ... ..  .. .... C40 | 146C (+ 001B) .. .... 5FA | 149A (+ 000E) .. .... 648 | 3B00 .. ... . |
|   394 | ....  ... ..  09 564A ... | 1488 (+ 001C) .. .... 5F4 | 14A9 (+ 000F) .. .... 642 | .... .. ... . |
|   395 | 14AF  D#4 B3  41 .... C44 | 14A5 (+ 001D) .. .... 5EE | 14B9 (+ 0010) .. .... 63C | 3D00 .. ... . |
|   396 | ....  ... ..  .. .... C48 | 14C3 (+ 001E) .. .... 5E8 | 14CA (+ 0011) .. .... 636 | 3F00 .. ... . |
|   397 | ....  ... ..  .. .... C4C | 14E2 (+ 001F) .. .... 5E2 | 14DC (+ 0012) .. .... 630 | 4100 .. ... . |
