Load address: $1000 Init address: $1000 Play address: $1003
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|  1833 | 0C1F  F#3 AA  11 .... 3D0 | 102E (B-3 AF) .. .... 653 | 1CD5 (A-4 B9) 10 .... 97B | .... .. ... . |
|  1834 | 060F (F#2 9E) 41 .... 3F8 | ....  ... ..  .. .... 673 | ....  ... ..  40 .... 98B | 2100 .. ... . |
|  1835 | ....  ... ..  .. .... 420 | 0E6A (A-3 AD) 20 .... 693 | ....  ... ..  20 .... 99B | 2200 .. ... . |
|  1836 | ....  ... ..  .. .... 448 | ....  ... ..  .. .... 6B3 | 7357 (A-6 D1) 12 .... 9AC | 2300 .. ... . |
|  1837 | ....  ... ..  .. .... 470 | 133E (D-4 B2) 10 .... 6D4 | 1B37 (G#4 B8) 10 .... 9BC | 2400 .. ... . |
|  1838 | ....  ... ..  .. .... 498 | 0C1F (F#3 AA) 20 .... 6F4 | ....  ... ..  40 .... 9CC | 2500 .. ... . |
|  1839 | ....  ... ..  .. .... 4C0 | ....  ... ..  40 .... 714 | ....  ... ..  20 .... 9DC | 2600 .. ... . |
|  1840 | ....  ... ..  .. .... 4E8 | 159A (E-4 B4) .. .... 734 | 6CDE (G#6 D0) 12 .... 9ED | 2700 .. ... . |
|  1841 | ....  ... ..  .. .... 510 | ....  ... ..  .. .... 754 | 1B37 (G#4 B8) 10 .... 9FD | 2800 .. ... . |
|  1842 | ....  ... ..  .. .... 538 | 102E (B-3 AF) .. .... 774 | ....  ... ..  40 .... A0D | .... .. ... . |
|  1843 | ....  ... ..  40 .... 560 | ....  ... ..  .. .... 794 | 159A (E-4 B4) 20 .... A1D | .... .. ... . |
|  1844 | ....  ... ..  .. .... 588 | 0E6A (A-3 AD) 20 .... 7B4 | 5668 (E-6 CC) 12 .... A2E | .... .. ... . |
|  1845 | ....  ... ..  .. .... 5B0 | ....  ... ..  .. .... 7D4 | 159A (E-4 B4) 10 .... A3E | .... .. ... . |
|  1846 | ....  ... ..  .. .... 5D8 | 133E (D-4 B2) 10 .... 7F5 | ....  ... ..  40 .... A4E | .... .. ... . |
|  1847 | ....  ... ..  .. .... 600 | 0C1F (F#3 AA) 20 .... 815 | ....  ... ..  20 .... A5E | .... .. ... . |
|  1848 | ....  ... ..  .. .... 628 | ....  ... ..  40 .... 835 | 5668 (E-6 CC) 12 .... A6F | .... .. ... . |
|  1849 | ....  ... ..  09 00F5 ... | 159A (E-4 B4) .. .... 855 | 159A (E-4 B4) 10 .... A7F | .... .. ... . |
|  1850 | 0915  ... ..  .. .... 828 | ....  ... ..  .. .... 875 | ....  ... ..  40 .... A8F | 9000 .. ... . |
|  1851 | 5C15  F-6 CD  81 .... ... | 102E (B-3 AF) .. .... 895 | ....  ... ..  20 .... A9F | .... .. ... . |
|  1852 | 0CD8 (G-3 AB) 41 .... ... | ....  ... ..  .. .... 8B5 | 5668 (E-6 CC) 12 .... AB0 | 1800 .. ... . |
|  1853 | 0C1F (F#3 AA) 40 .... ... | 0E6A (A-3 AD) 20 .... 8D5 | 159A (E-4 B4) 10 .... AC0 | C000 .. ... . |
|  1854 | FE1F (B-7 DF) 80 .... ... | ....  ... ..  .. .... 8F5 | ....  ... ..  40 .... AD0 | 7A00 .. ... . |
|  1855 | ....  ... ..  .. .... ... | 133E (D-4 B2) 10 .... 916 | ....  ... ..  20 .... AE0 | .... .. ... . |
|  1856 | 0915  ... ..  00 .... ... | 0C1F (F#3 AA) 20 .... 936 | 5668 (E-6 CC) 12 .... AF1 | .... .. ... . |
|  1857 | ....  ... ..  .. .... ... | ....  ... ..  40 .... 956 | 159A (E-4 B4) 10 .... B01 | .... .. ... . |
|  1858 | ....  ... ..  .. .... ... | 159A (E-4 B4) .. .... 976 | ....  ... ..  40 .... B11 | .... .. ... . |
|  1859 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 996 | ....  ... ..  20 .... B21 | .... .. ... . |
|  1860 | ....  ... ..  .. .... ... | 102E (B-3 AF) .. .... 9B6 | 5668 (E-6 CC) 12 .... B32 | .... .. ... . |
|  1861 | ....  ... ..  09 0692 ... | ....  ... ..  .. .... 9D6 | 159A (E-4 B4) 10 .... B42 | .... .. ... . |
|  1862 | 0817  ... ..  .. .... 350 | 0E6A (A-3 AD) 20 .... 9F6 | ....  ... ..  40 .... B52 | 2000 .. ... . |
|  1863 | 102E  B-3 AF  11 .... 378 | ....  ... ..  .. .... A16 | ....  ... ..  20 .... B62 | .... .. ... . |
|  1864 | 0817 (B-2 A3) 40 .... 3A0 | 133E (D-4 B2) 10 .... A37 | 5668 (E-6 CC) 12 .... B73 | 2100 .. ... . |
|  1865 | ....  ... ..  .. .... 3C8 | 0C1F (F#3 AA) 20 .... A57 | 159A (E-4 B4) 10 .... B83 | 2200 .. ... . |
|  1866 | ....  ... ..  .. .... 3F0 | ....  ... ..  40 .... A77 | ....  ... ..  40 .... B93 | 2300 .. ... . |
|  1867 | ....  ... ..  09 .... ... | 159A (E-4 B4) .. .... A97 | ....  ... ..  20 .... BA3 | .... .. ... . |
|  1868 | 0307  ... ..  .. .... 418 | ....  ... ..  .. .... AB7 | 5668 (E-6 CC) 12 .... BB4 | 2800 .. ... . |
|  1869 | 060F  F#2 9E  11 .... 440 | 102E (B-3 AF) .. .... AD7 | 159A (E-4 B4) 10 .... BC4 | .... .. ... . |
|  1870 | 0307 (F#1 92) 41 .... 468 | ....  ... ..  .. .... AF7 | ....  ... ..  40 .... BD4 | 2900 .. ... . |
|  1871 | ....  ... ..  .. .... 490 | 0E6A (A-3 AD) 20 .... B17 | ....  ... ..  20 .... BE4 | 2A00 .. ... . |
|  1872 | ....  ... ..  .. .... 4B8 | ....  ... ..  .. .... B37 | 5668 (E-6 CC) 12 .... BF5 | 2B00 .. ... . |
|  1873 | ....  ... ..  .. .... 4E0 | 133E (D-4 B2) 10 .... B58 | 159A (E-4 B4) 10 .... C05 | 2C00 .. ... . |
|  1874 | ....  ... ..  .. .... 508 | 0C1F (F#3 AA) 20 .... B78 | ....  ... ..  40 .... C15 | 2D00 .. ... . |
|  1875 | ....  ... ..  .. .... 530 | ....  ... ..  40 .... B98 | ....  ... ..  20 .... C25 | 2E00 .. ... . |
|  1876 | ....  ... ..  .. .... 558 | 159A (E-4 B4) .. .... BB8 | 5668 (E-6 CC) 12 .... C36 | 2F00 .. ... . |
|  1877 | ....  ... ..  .. .... 580 | ....  ... ..  .. .... BD8 | 159A (E-4 B4) 10 .... C46 | 3000 .. ... . |
|  1878 | ....  ... ..  .. .... 5A8 | 102E (B-3 AF) .. .... BF8 | ....  ... ..  40 .... C56 | .... .. ... . |
|  1879 | ....  ... ..  09 .... ... | ....  ... ..  .. .... C18 | ....  ... ..  20 .... C66 | .... .. ... . |
|  1880 | 0ACD  ... ..  .. .... 3D0 | 0E6A (A-3 AD) 20 .... C38 | 5668 (E-6 CC) 12 .... C77 | 2800 .. ... . |
|  1881 | 159A  E-4 B4  11 .... 3F8 | ....  ... ..  .. .... C58 | 159A (E-4 B4) 10 .... C87 | .... .. ... . |
|  1882 | 0ACD (E-3 A8) 41 .... 420 | 133E (D-4 B2) 10 .... C79 | ....  ... ..  40 .... C97 | 2900 .. ... . |
|  1883 | ....  ... ..  .. .... 448 | 0C1F (F#3 AA) 20 .... C99 | ....  ... ..  20 .... CA7 | 2A00 .. ... . |
|  1884 | ....  ... ..  .. .... 470 | ....  ... ..  40 .... CB9 | 5668 (E-6 CC) 12 .... CB8 | 2B00 .. ... . |
|  1885 | ....  ... ..  09 .... ... | 159A (E-4 B4) .. .... CD9 | 159A (E-4 B4) 10 .... CC8 | .... .. ... . |
|  1886 | 0735  ... ..  .. .... 398 | ....  ... ..  .. .... CF9 | ....  ... ..  40 .... CD8 | 2800 .. ... . |
|  1887 | 0E6A  A-3 AD  11 .... 3C0 | 102E (B-3 AF) .. .... D19 | ....  ... ..  20 .... CE8 | .... .. ... . |
|  1888 | 0735 (A-2 A1) 40 .... 3E8 | ....  ... ..  .. .... D39 | 5668 (E-6 CC) 12 .... CF9 | 2900 .. ... . |
|  1889 | ....  ... ..  .. .... 410 | 0E6A (A-3 AD) 20 .... D59 | 159A (E-4 B4) 10 .... D09 | 2A00 .. ... . |
|  1890 | ....  ... ..  .. .... 438 | ....  ... ..  .. .... D79 | ....  ... ..  40 .... D19 | 2B00 .. ... . |
|  1891 | ....  ... ..  09 00B5 ... | 133E (D-4 B2) 10 .... D9A | ....  ... ..  20 .... D29 | .... .. ... . |
|  1892 | 048A  ... ..  .. .... 838 | 0C1F (F#3 AA) 20 .... DBA | 5668 (E-6 CC) 12 .... D3A | 9000 .. ... . |
|  1893 | 5C8A  F-6 CD  81 .... ... | ....  ... ..  40 .... DDA | 159A (E-4 B4) 10 .... D4A | .... .. ... . |
|  1894 | 060F (F#2 9E) 41 .... ... | 159A (E-4 B4) .. .... DFA | ....  ... ..  40 .... D5A | 1800 .. ... . |
|  1895 | 05B8 (F-2 9D) 40 .... ... | ....  ... ..  .. .... E1A | ....  ... ..  20 .... D6A | C000 .. ... . |
|  1896 | ....  ... ..  .. .... ... | 102E (B-3 AF) .. .... E3A | 5668 (E-6 CC) 12 .... D7B | .... .. ... . |
|  1897 | ....  ... ..  09 00F5 ... | ....  ... ..  .. .... E5A | 159A (E-4 B4) 10 .... D8B | .... .. ... . |
|  1898 | 0915  ... ..  .. .... ... | 0E6A (A-3 AD) 20 .... E7A | ....  ... ..  40 .... D9B | 9000 .. ... . |
|  1899 | 5C15  F-6 CD  81 .... ... | ....  ... ..  .. .... E9A | ....  ... ..  20 .... DAB | .... .. ... . |
|  1900 | 0CD8 (G-3 AB) 41 .... ... | 133E (D-4 B2) 10 .... EBB | 5668 (E-6 CC) 12 .... DBC | 1800 .. ... . |
|  1901 | 0C1F (F#3 AA) 40 .... ... | 0C1F (F#3 AA) 20 .... EDB | 159A (E-4 B4) 10 .... DCC | C000 .. ... . |
|  1902 | FE1F (B-7 DF) 80 .... ... | ....  ... ..  40 .... EFB | ....  ... ..  40 .... DDC | 7A00 .. ... . |
|  1903 | ....  ... ..  09 0692 ... | 159A (E-4 B4) .. .... F1B | ....  ... ..  20 .... DEC | .... .. ... . |
|  1904 | 0566  ... ..  .. .... 360 | ....  ... ..  .. .... F3B | 5668 (E-6 CC) 12 .... DFD | 4000 .. ... . |
|  1905 | 0ACD  E-3 A8  11 .... 388 | 102E (B-3 AF) .. .... F5B | 159A (E-4 B4) 10 .... E0D | .... .. ... . |
|  1906 | 0566 (E-2 9C) 40 .... 3B0 | ....  ... ..  .. .... F7B | ....  ... ..  40 .... E1D | 4100 .. ... . |
|  1907 | ....  ... ..  .. .... 3D8 | 0E6A (A-3 AD) 20 .... F9B | ....  ... ..  20 .... E2D | 4200 .. ... . |
|  1908 | ....  ... ..  .. .... 400 | ....  ... ..  .. .... FBB | 5668 (E-6 CC) 12 .... E3E | 4300 .. ... . |
|  1909 | ....  ... ..  09 .... ... | 133E (D-4 B2) 10 .... FDC | 159A (E-4 B4) 10 .... E4E | .... .. ... . |
|  1910 | 0E6A  ... ..  .. .... 328 | 0C1F (F#3 AA) 20 .... FFC | ....  ... ..  40 .... E5E | 3000 .. ... . |
|  1911 | 1CD5  A-4 B9  11 .... 350 | ....  ... ..  40 .... ... | ....  ... ..  20 .... E6E | .... .. ... . |
|  1912 | 0E6A (A-3 AD) 41 .... 378 | 159A (E-4 B4) .. .... FDB | 5668 (E-6 CC) 12 .... E7F | 3100 .. ... . |
|  1913 | ....  ... ..  .. .... 3A0 | ....  ... ..  .. .... FBA | 159A (E-4 B4) 10 .... E8F | 3200 .. ... . |
|  1914 | ....  ... ..  .. .... 3C8 | 102E (B-3 AF) .. .... F99 | ....  ... ..  40 .... E9F | 3300 .. ... . |
|  1915 | ....  ... ..  09 00F5 ... | ....  ... ..  .. .... F78 | ....  ... ..  20 .... EAF | .... .. ... . |
|  1916 | 0915  ... ..  .. .... 8C8 | 0E6A (A-3 AD) 20 .... F57 | 5668 (E-6 CC) 12 .... EC0 | 9000 .. ... . |
|  1917 | 5C15  F-6 CD  81 .... ... | ....  ... ..  .. .... F36 | 159A (E-4 B4) 10 .... ED0 | .... .. ... . |
|  1918 | 0CD8 (G-3 AB) 41 .... ... | 133E (D-4 B2) 10 .... F16 | ....  ... ..  40 .... EE0 | 1800 .. ... . |
|  1919 | 0C1F (F#3 AA) 40 .... ... | 0C1F (F#3 AA) 20 .... EF5 | ....  ... ..  20 .... EF0 | C000 .. ... . |
|  1920 | FE1F (B-7 DF) 80 .... ... | ....  ... ..  40 .... ED4 | 5668 (E-6 CC) 12 .... ... | 7A00 .. ... . |
|  1921 | ....  ... ..  09 00B5 ... | ....  ... ..  09 .... ... | ....  ... ..  09 .... ... | .... .. ... . |
|  1922 | 048A  ... ..  .. .... ... | ....  ... ..  .. .... 5B3 | 307E  ... ..  .. .... 8DF | 9000 .. ... . |
|  1923 | 5C8A  F-6 CD  81 .... ... | 0C1F  F#3 AA  21 .... 592 | 307E  F#5 C2  41 .... 8CE | .... .. ... . |
|  1924 | 060F (F#2 9E) 41 .... ... | 183F (F#4 B6) 10 .... 571 | C1FB (F#7 DA) 12 .... 8BD | 1800 .. ... . |
|  1925 | 05B8 (F-2 9D) 40 .... ... | 0E6A (A-3 AD) 20 .... 550 | 307E (F#5 C2) 10 .... 8AC | C000 .. ... . |
|  1926 | ....  ... ..  .. .... ... | ....  ... ..  40 .... 52F | ....  ... ..  40 .... 89B | .... .. ... . |
|  1927 | ....  ... ..  09 0692 ... | 1B37 (G#4 B8) .. .... 50E | 366F (G#5 C4) 20 .... 88A | .... .. ... . |
|  1928 | 060F  ... ..  .. .... 3F0 | ....  ... ..  .. .... 4ED | 1800 (F#4 B6) 12 .... 87A | 2000 .. ... . |
|  1929 | 0C1F  F#3 AA  11 .... 418 | 159A (E-4 B4) .. .... 4CC | 366F (G#5 C4) 10 .... 869 | .... .. ... . |
|  1930 | 060F (F#2 9E) 41 .... 440 | ....  ... ..  .. .... 4AB | ....  ... ..  40 .... 858 | 2100 .. ... . |
|  1931 | ....  ... ..  .. .... 468 | 122A (C#4 B1) 20 .... 48A | ....  ... ..  20 .... 847 | 2200 .. ... . |
|  1932 | ....  ... ..  .. .... 490 | ....  ... ..  .. .... 469 | 1800 (F#4 B6) 12 .... 837 | 2300 .. ... . |
|  1933 | ....  ... ..  .. .... 4B8 | 183F (F#4 B6) 10 .... 449 | 307E (F#5 C2) 10 .... 826 | 2400 .. ... . |
|  1934 | ....  ... ..  .. .... 4E0 | 0E6A (A-3 AD) 20 .... 428 | ....  ... ..  40 .... 815 | 2500 .. ... . |
|  1935 | ....  ... ..  .. .... 508 | ....  ... ..  40 .... 407 | ....  ... ..  20 .... 804 | 2600 .. ... . |
|  1936 | ....  ... ..  .. .... 530 | 1B37 (G#4 B8) .. .... 3E6 | C1FB (F#7 DA) 12 .... 7F4 | 2700 .. ... . |
|  1937 | ....  ... ..  .. .... 558 | ....  ... ..  .. .... 3C5 | 307E (F#5 C2) 10 .... 7E3 | 2800 .. ... . |
|  1938 | ....  ... ..  .. .... 580 | 159A (E-4 B4) .. .... 3A4 | ....  ... ..  40 .... 7D2 | .... .. ... . |
|  1939 | ....  ... ..  40 .... 5A8 | ....  ... ..  .. .... 383 | 2454 (C#5 BD) 20 .... 7C1 | .... .. ... . |
|  1940 | ....  ... ..  .. .... 5D0 | 122A (C#4 B1) 20 .... 362 | 9152 (C#7 D5) 12 .... 7B1 | .... .. ... . |
|  1941 | ....  ... ..  .. .... 5F8 | ....  ... ..  .. .... 341 | 2454 (C#5 BD) 10 .... 7A0 | .... .. ... . |
|  1942 | ....  ... ..  .. .... 620 | 183F (F#4 B6) 10 .... 321 | ....  ... ..  40 .... 78F | .... .. ... . |
|  1943 | ....  ... ..  .. .... 648 | 0E6A (A-3 AD) 20 .... 300 | ....  ... ..  20 .... 77E | .... .. ... . |
|  1944 | ....  ... ..  .. .... 670 | ....  ... ..  40 .... 2DF | 9152 (C#7 D5) 12 .... 76E | .... .. ... . |
|  1945 | ....  ... ..  09 00F5 ... | 1B37 (G#4 B8) .. .... 2BE | 2454 (C#5 BD) 10 .... 75D | .... .. ... . |
|  1946 | 0915  ... ..  .. .... 870 | ....  ... ..  .. .... 29D | ....  ... ..  40 .... 74C | 9000 .. ... . |
|  1947 | 5C15  F-6 CD  81 .... ... | 159A (E-4 B4) .. .... 27C | ....  ... ..  20 .... 73B | .... .. ... . |
|  1948 | 0CD8 (G-3 AB) 41 .... ... | ....  ... ..  .. .... 25B | 9152 (C#7 D5) 12 .... 72B | 1800 .. ... . |
|  1949 | 0C1F (F#3 AA) 40 .... ... | 122A (C#4 B1) 20 .... 23A | 2454 (C#5 BD) 10 .... 71A | C000 .. ... . |
|  1950 | FE1F (B-7 DF) 80 .... ... | ....  ... ..  .. .... 219 | ....  ... ..  40 .... 709 | 7A00 .. ... . |
|  1951 | ....  ... ..  .. .... ... | 183F (F#4 B6) 10 .... 1F9 | ....  ... ..  20 .... 6F8 | .... .. ... . |
|  1952 | 0915  ... ..  00 .... ... | 0E6A (A-3 AD) 20 .... 1D8 | 9152 (C#7 D5) 12 .... 6E8 | .... .. ... . |
|  1953 | ....  ... ..  .. .... ... | ....  ... ..  40 .... 1B7 | 2454 (C#5 BD) 10 .... 6D7 | .... .. ... . |
|  1954 | ....  ... ..  .. .... ... | 1B37 (G#4 B8) .. .... 196 | ....  ... ..  40 .... 6C6 | .... .. ... . |
|  1955 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 175 | ....  ... ..  20 .... 6B5 | .... .. ... . |
|  1956 | ....  ... ..  .. .... ... | 159A (E-4 B4) .. .... 154 | 9152 (C#7 D5) 12 .... 6A5 | .... .. ... . |
|  1957 | ....  ... ..  09 0692 ... | ....  ... ..  .. .... 133 | 2454 (C#5 BD) 10 .... 694 | .... .. ... . |
|  1958 | 0307  ... ..  .. .... 398 | 122A (C#4 B1) 20 .... 112 | ....  ... ..  40 .... 683 | 2000 .. ... . |
|  1959 | 060F  F#2 9E  11 .... 3C0 | ....  ... ..  .. .... ... | ....  ... ..  20 .... 672 | .... .. ... . |
|  1960 | 0307 (F#1 92) 40 .... 3E8 | 183F (F#4 B6) 10 .... 133 | 9152 (C#7 D5) 12 .... 662 | 2100 .. ... . |
|  1961 | ....  ... ..  .. .... 410 | 0E6A (A-3 AD) 20 .... 153 | 2454 (C#5 BD) 10 .... 651 | 2200 .. ... . |
|  1962 | ....  ... ..  .. .... 438 | ....  ... ..  40 .... 173 | ....  ... ..  40 .... 640 | 2300 .. ... . |
|  1963 | ....  ... ..  09 .... ... | 1B37 (G#4 B8) .. .... 193 | ....  ... ..  20 .... 62F | .... .. ... . |
|  1964 | ....  ... ..  .. .... 360 | ....  ... ..  .. .... 1B3 | 9152 (C#7 D5) 12 .... 61F | 2000 .. ... . |
|  1965 | 060F  F#2 9E  11 .... 388 | 159A (E-4 B4) .. .... 1D3 | 2454 (C#5 BD) 10 .... 60E | .... .. ... . |
|  1966 | 0307 (F#1 92) 41 .... 3B0 | ....  ... ..  .. .... 1F3 | ....  ... ..  40 .... 5FD | 2100 .. ... . |
|  1967 | ....  ... ..  .. .... 3D8 | 122A (C#4 B1) 20 .... 213 | ....  ... ..  20 .... 5EC | 2200 .. ... . |
|  1968 | ....  ... ..  .. .... 400 | ....  ... ..  .. .... 233 | 9152 (C#7 D5) 12 .... 5DC | 2300 .. ... . |
|  1969 | ....  ... ..  .. .... 428 | 183F (F#4 B6) 10 .... 254 | ....  ... ..  09 .... ... | 2400 .. ... . |
|  1970 | ....  ... ..  .. .... 450 | 0E6A (A-3 AD) 20 .... 274 | 2454  ... ..  .. .... 8CB | 2500 .. ... . |
|  1971 | ....  ... ..  .. .... 478 | ....  ... ..  40 .... 294 | 2454  C#5 BD  41 .... 8BA | 2600 .. ... . |
|  1972 | ....  ... ..  .. .... 4A0 | 1B37 (G#4 B8) .. .... 2B4 | 9152 (C#7 D5) 12 .... 8A9 | 2700 .. ... . |
|  1973 | ....  ... ..  .. .... 4C8 | ....  ... ..  .. .... 2D4 | 2454 (C#5 BD) 10 .... 898 | 2800 .. ... . |
|  1974 | ....  ... ..  .. .... 4F0 | 159A (E-4 B4) .. .... 2F4 | ....  ... ..  40 .... 887 | .... .. ... . |
|  1975 | ....  ... ..  .. .... 518 | ....  ... ..  .. .... 314 | 307E (F#5 C2) 20 .... 876 | .... .. ... . |
|  1976 | ....  ... ..  .. .... 540 | 122A (C#4 B1) 20 .... 334 | C1FB (F#7 DA) 12 .... 866 | .... .. ... . |
|  1977 | ....  ... ..  .. .... 568 | ....  ... ..  .. .... 354 | 307E (F#5 C2) 10 .... 855 | .... .. ... . |
|  1978 | ....  ... ..  .. .... 590 | 183F (F#4 B6) 10 .... 375 | ....  ... ..  40 .... 844 | .... .. ... . |
|  1979 | ....  ... ..  .. .... 5B8 | 0E6A (A-3 AD) 20 .... 395 | ....  ... ..  20 .... 833 | .... .. ... . |
|  1980 | ....  ... ..  .. .... 5E0 | ....  ... ..  40 .... 3B5 | C1FB (F#7 DA) 12 .... 823 | .... .. ... . |
|  1981 | ....  ... ..  09 .... ... | 1B37 (G#4 B8) .. .... 3D5 | 2454 (C#5 BD) 10 .... 812 | .... .. ... . |
|  1982 | 060F  ... ..  .. .... 408 | ....  ... ..  .. .... 3F5 | ....  ... ..  40 .... 801 | 2000 .. ... . |
|  1983 | 0C1F  F#3 AA  11 .... 430 | 159A (E-4 B4) .. .... 415 | ....  ... ..  20 .... 7F0 | .... .. ... . |
|  1984 | 060F (F#2 9E) 40 .... 458 | ....  ... ..  .. .... 435 | 9152 (C#7 D5) 12 .... 7E0 | 2100 .. ... . |
|  1985 | ....  ... ..  .. .... 480 | 122A (C#4 B1) 20 .... 455 | 2454 (C#5 BD) 10 .... 7CF | 2200 .. ... . |
|  1986 | ....  ... ..  .. .... 4A8 | ....  ... ..  .. .... 475 | ....  ... ..  40 .... 7BE | 2300 .. ... . |
|  1987 | ....  ... ..  .. .... 4D0 | 183F (F#4 B6) 10 .... 496 | 1B37 (G#4 B8) 20 .... 7AD | 2400 .. ... . |
|  1988 | ....  ... ..  .. .... 4F8 | 0E6A (A-3 AD) 20 .... 4B6 | 6CDE (G#6 D0) 12 .... 79D | 2500 .. ... . |
|  1989 | ....  ... ..  .. .... 520 | ....  ... ..  40 .... 4D6 | 1B37 (G#4 B8) 10 .... 78C | 2600 .. ... . |
|  1990 | ....  ... ..  .. .... 548 | 1B37 (G#4 B8) .. .... 4F6 | ....  ... ..  40 .... 77B | 2700 .. ... . |
|  1991 | ....  ... ..  .. .... 570 | ....  ... ..  .. .... 516 | ....  ... ..  20 .... 76A | 2800 .. ... . |
|  1992 | ....  ... ..  .. .... 598 | 159A (E-4 B4) .. .... 536 | 6CDE (G#6 D0) 12 .... 75A | .... .. ... . |
|  1993 | ....  ... ..  09 00F5 ... | ....  ... ..  .. .... 556 | 1B37 (G#4 B8) 10 .... 749 | .... .. ... . |
|  1994 | 0915  ... ..  .. .... 898 | 122A (C#4 B1) 20 .... 576 | ....  ... ..  40 .... 738 | 9000 .. ... . |
|  1995 | 5C15  F-6 CD  81 .... ... | ....  ... ..  .. .... 596 | ....  ... ..  20 .... 727 | .... .. ... . |
|  1996 | 0CD8 (G-3 AB) 41 .... ... | 183F (F#4 B6) 10 .... 5B7 | 6CDE (G#6 D0) 12 .... 717 | 1800 .. ... . |
|  1997 | 0C1F (F#3 AA) 40 .... ... | 0E6A (A-3 AD) 20 .... 5D7 | 1B37 (G#4 B8) 10 .... 706 | C000 .. ... . |
|  1998 | FE1F (B-7 DF) 80 .... ... | ....  ... ..  40 .... 5F7 | ....  ... ..  40 .... 6F5 | 7A00 .. ... . |
|  1999 | ....  ... ..  .. .... ... | 1B37 (G#4 B8) .. .... 617 | ....  ... ..  20 .... 6E4 | .... .. ... . |
|  2000 | 0915  ... ..  00 .... ... | ....  ... ..  .. .... 637 | 6CDE (G#6 D0) 12 .... 6D4 | .... .. ... . |
|  2001 | ....  ... ..  .. .... ... | 159A (E-4 B4) .. .... 657 | 1B37 (G#4 B8) 10 .... 6C3 | .... .. ... . |
|  2002 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 677 | ....  ... ..  40 .... 6B2 | .... .. ... . |
|  2003 | ....  ... ..  .. .... ... | 122A (C#4 B1) 20 .... 697 | ....  ... ..  20 .... 6A1 | .... .. ... . |
|  2004 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 6B7 | 6CDE (G#6 D0) 12 .... 691 | .... .. ... . |
|  2005 | ....  ... ..  09 0692 ... | 183F (F#4 B6) 10 .... 6D8 | 1B37 (G#4 B8) 10 .... 680 | .... .. ... . |
|  2006 | 06CD  ... ..  .. .... 3C0 | 0E6A (A-3 AD) 20 .... 6F8 | ....  ... ..  40 .... 66F | 2000 .. ... . |
|  2007 | 0D9B  G#3 AC  11 .... 3E8 | ....  ... ..  40 .... 718 | ....  ... ..  20 .... 65E | .... .. ... . |
|  2008 | 06CD (G#2 A0) 41 .... 410 | 1B37 (G#4 B8) .. .... 738 | 6CDE (G#6 D0) 12 .... 64E | 2100 .. ... . |
|  2009 | ....  ... ..  .. .... 438 | ....  ... ..  .. .... 758 | 1B37 (G#4 B8) 10 .... 63D | 2200 .. ... . |
|  2010 | ....  ... ..  .. .... 460 | 159A (E-4 B4) .. .... 778 | ....  ... ..  40 .... 62C | 2300 .. ... . |
|  2011 | ....  ... ..  .. .... 488 | ....  ... ..  .. .... 798 | ....  ... ..  20 .... 61B | 2400 .. ... . |
|  2012 | ....  ... ..  .. .... 4B0 | 122A (C#4 B1) 20 .... 7B8 | 6CDE (G#6 D0) 12 .... 60B | 2500 .. ... . |
|  2013 | ....  ... ..  .. .... 4D8 | ....  ... ..  .. .... 7D8 | 1B37 (G#4 B8) 10 .... 5FA | 2600 .. ... . |
|  2014 | ....  ... ..  40 .... 500 | 183F (F#4 B6) 10 .... 7F9 | ....  ... ..  40 .... 5E9 | 2700 .. ... . |
|  2015 | ....  ... ..  .. .... 528 | 0E6A (A-3 AD) 20 .... 819 | ....  ... ..  20 .... 5D8 | 2800 .. ... . |
|  2016 | ....  ... ..  .. .... 550 | ....  ... ..  40 .... 839 | 6CDE (G#6 D0) 12 .... 5C8 | .... .. ... . |
|  2017 | ....  ... ..  09 .... ... | ....  ... ..  09 .... ... | ....  ... ..  09 .... ... | .... .. ... . |
|  2018 | 0307  ... ..  .. .... 378 | 0ACD  ... ..  .. .... 559 | 183F  ... ..  .. .... 8B7 | 2000 .. ... . |
|  2019 | 060F  F#2 9E  11 .... 3A0 | 0ACD  E-3 A8  21 .... 579 | 183F  F#4 B6  41 .... 8A6 | .... .. ... . |
|  2020 | 0307 (F#1 92) 40 .... 3C8 | 159A (E-4 B4) 10 .... 599 | 60FD (F#6 CE) 12 .... 895 | 2100 .. ... . |
|  2021 | ....  ... ..  .. .... 3F0 | 0D9B (G#3 AC) 20 .... 5B9 | 183F (F#4 B6) 10 .... 884 | 2200 .. ... . |
|  2022 | ....  ... ..  .. .... 418 | ....  ... ..  40 .... 5D9 | ....  ... ..  40 .... 873 | 2300 .. ... . |
|  2023 | ....  ... ..  09 .... ... | 183F (F#4 B6) .. .... 5F9 | 1B37 (G#4 B8) 20 .... 862 | .... .. ... . |
|  2024 | 060F  ... ..  .. .... 340 | ....  ... ..  .. .... 619 | 6CDE (G#6 D0) 12 .... 852 | 2000 .. ... . |
